,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,1097,9913,2015-08-13,1,0,0,0,0
1,1097,9913,2015-09-03,1,0,0,0,0
2,1097,9913,2015-10-01,1,1,0,0,0
3,1097,9913,2015-11-05,1,1,0,0,0
4,1097,9913,2015-12-03,1,0,0,0,0
5,1097,9913,2016-03-03,1,0,0,0,0
6,1097,9913,2016-04-14,1,0,0,0,0
7,1097,9913,2016-08-18,1,1,0,0,0
8,1097,9913,2016-11-03,1,1,0,0,0
9,1097,9913,2017-03-09,1,0,0,0,0
10,1097,9913,2017-04-06,1,1,0,0,0
11,1097,9913,2017-05-04,1,0,0,0,0
12,1097,9913,2017-06-15,1,0,0,0,0
13,1097,9913,2017-07-06,1,0,0,0,0
14,1097,9913,2018-03-08,1,0,0,0,0
15,1097,9913,2018-05-03,1,0,0,0,0
16,1097,9913,2018-11-08,1,0,0,0,0
