,id_senador,fecha,citado,asistencia,falta_con_aviso,faltas_sin_aviso,con_licencia,pasaje_presidencia
0,9997,2015-06-02,1,1,0,0,0,0
1,9997,2015-06-03,1,1,0,0,0,0
2,9997,2015-09-01,1,1,0,0,0,0
3,9997,2015-09-02,1,1,0,0,0,0
4,9997,2015-09-15,1,1,0,0,0,0
5,9997,2015-09-29,1,1,0,0,0,0
6,9997,2015-11-10,1,1,0,0,0,0
7,9997,2016-03-16,1,1,0,0,0,0
8,9997,2016-10-18,1,1,0,0,0,0
9,9997,2016-10-25,1,1,0,0,0,0
10,9997,2016-10-27,1,1,0,0,0,0
11,9997,2016-11-30,1,1,0,0,0,0
12,9997,2016-12-07,1,1,0,0,0,0
13,9997,2016-12-13,1,1,0,0,0,0
14,9997,2016-12-14,1,1,0,0,0,0
15,9997,2017-02-08,1,1,0,0,0,0
16,9997,2017-04-04,1,1,0,0,0,0
17,9997,2017-06-06,1,1,0,0,0,0
18,9997,2017-06-07,1,1,0,0,0,0
19,9997,2017-10-10,1,1,0,0,0,0
20,9997,2017-10-11,1,1,0,0,0,0
21,9997,2017-10-17,1,1,0,0,0,0
22,9997,2017-10-18,1,1,0,0,0,0
23,9997,2017-11-15,1,1,0,0,0,0
24,9997,2017-12-21,1,1,0,0,0,0
25,9997,2018-10-16,1,1,0,0,0,0
26,9997,2018-10-17,1,1,0,0,0,0
27,9997,2018-10-23,1,1,0,0,0,0
28,9997,2018-10-24,1,1,0,0,0,0
