,id_senador,titulo,fecha_entrada,id_ficha,organismo
0,5131,RED TRONCAL DE AGUA POTABLE. ROTURA. INFORMES.,2018-12-19,142262,OSE*
1,5131,RED TRONCAL AGUA POTABLE. ROTURA KM 107 RUTA INTERBALNEARIA. SITUACIÓN. INFORMES.,2018-12-19,142264,MVOTMA*
2,5131,RED TRONCAL AGUA POTABLE. ROTURA KM 107 RUTA INTERBALNEARIA. PROTOCOLO ACTUACIÓN. INFORMES.,2018-12-19,142265,MSP*
3,5131,BOYA PETROLERA JOSÉ IGNACIO (MALDONADO). DERRAME PETRÓLEO. INFORMES.,2018-12-13,142177,PNN*
4,5131,BOYA PETROLERA JOSÉ IGNACIO (MALDONADO). DERRAME PETRÓLEO. INFORMES.,2018-12-13,142176,MSP*
5,5131,BOYA PETROLERA JOSÉ IGNACIO (MALDONADO). DERRAME PETRÓLEO. INFORMES.,2018-12-13,142179,DINAMA*
6,5131,BOYA PETROLERA JOSÉ IGNACIO (MALDONADO). DERRAME PETRÓLEO. INFORMES.,2018-12-13,142178,ANCAP*
7,5131,BOYA PETROLERA JOSÉ IGNACIO (MALDONADO). DERRAME PETRÓLEO. INFORMES.,2018-12-13,142175,OSE*
8,5131,BOYA PETROLERA JOSÉ IGNACIO (MALDONADO). DERRAME PETRÓLEO. INFORMES.,2018-12-13,142174,MGAP*
9,5131,CUENCA LAGUNA DEL SAUCE (MALDONADO). CALIDAD MEDIOAMBIENTAL. PROTECCIÓN. MEDIDAS ADOPTADAS. INFORMES.,2017-10-02,136804,OSE*
10,5131,CUENCA LAGUNA DEL SAUCE (MALDONADO). CALIDAD MEDIOAMBIENTAL. PROTECCIÓN. MEDIDAS ADOPTADAS. INFORMES.,2017-10-02,136804,MGAP*
11,5131,CUENCA LAGUNA DEL SAUCE (MALDONADO). CALIDAD MEDIOAMBIENTAL. PROTECCIÓN. MEDIDAS ADOPTADAS. INFORMES.,2017-10-02,136804,MVOTMA*
12,5131,CUENCA LAGUNA DEL SAUCE (MALDONADO). CALIDAD MEDIOAMBIENTAL. PROTECCIÓN. MEDIDAS ADOPTADAS. INFORMES.,2017-10-02,136804,PNN*
13,5131,HOSPITAL PASTEUR. SALA EMERGENCIA. SITUACIÓN. INFORMES.,2016-05-10,129568,ASSE*
14,5131,HOSPITAL VILARDEBÓ. MOTÍN. INFORMES.,2016-05-03,129417,ASSE*
15,5131,FALLECIMIENTO PACIENTE HOSPITAL VILARDEBO (MONTEVIDEO). SITUACION. INFORMES.,2016-03-02,128467,MSP*
16,5131,AMBULANCIAS ASSE. USO INDEBIDO CIRCULACION. CHUI (BRASIL). INFORMES.,2015-07-23,125597,MSP*
17,5131,CAMPAÑA VACUNACION GRIPE 2015. CANTIDAD DOSIS RECIBIDAS. INFORMES.,2015-07-08,125370,MSP*
