,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,1106,2912,2015-09-08,1,0,0,0,0
1,1106,2912,2015-09-09,1,0,0,0,0
2,1106,2912,2015-09-10,1,0,0,0,0
3,1106,2912,2015-09-15,1,0,0,0,0
4,1106,2912,2015-09-16,1,0,0,0,0
5,1106,2912,2015-09-17,1,0,0,0,0
6,1106,2912,2015-09-21,1,0,0,0,0
7,1106,2912,2015-09-23,1,0,0,0,0
8,1106,2912,2015-09-24,1,0,0,0,0
9,1106,2912,2015-09-28,1,0,0,0,0
10,1106,2912,2015-09-29,1,0,0,0,0
11,1106,2912,2015-09-30,1,0,0,0,0
12,1106,2912,2015-10-01,1,0,0,0,0
13,1106,2912,2015-10-05,1,0,0,0,0
14,1106,2912,2015-10-06,1,0,0,0,0
15,1106,2912,2015-10-07,1,0,0,0,0
16,1106,2912,2015-12-09,1,0,0,0,0
