,id_senador,fecha,citado,asistencia,falta_con_aviso,faltas_sin_aviso,con_licencia,pasaje_presidencia
0,2873,2015-03-18,1,1,0,0,0,0
1,2873,2015-04-07,1,1,0,0,0,0
2,2873,2015-04-14,1,1,0,0,0,0
3,2873,2015-04-15,1,1,0,0,0,0
4,2873,2015-05-05,1,1,0,0,0,0
5,2873,2016-12-29,1,1,0,0,0,0
6,2873,2017-05-09,1,1,0,0,0,0
7,2873,2017-05-10,1,0,1,0,0,0
8,2873,2017-05-16,1,1,0,0,0,0
9,2873,2017-05-17,1,1,0,0,0,0
10,2873,2017-07-05,1,1,0,0,0,0
11,2873,2017-08-23,1,0,1,0,0,0
12,2873,2017-10-10,1,1,0,0,0,0
13,2873,2017-11-22,1,1,0,0,0,0
14,2873,2018-02-07,1,1,0,0,0,0
15,2873,2018-02-27,1,1,0,0,0,0
16,2873,2018-07-04,1,0,1,0,0,0
17,2873,2018-08-07,1,1,0,0,0,0
18,2873,2018-08-08,1,1,0,0,0,0
19,2873,2018-08-14,1,1,0,0,0,0
20,2873,2018-08-15,1,1,0,0,0,0
21,2873,2018-10-16,1,1,0,0,0,0
22,2873,2018-10-17,1,1,0,0,0,0
23,2873,2018-10-23,1,1,0,0,0,0
24,2873,2018-10-24,1,1,0,0,0,0
25,2873,2018-10-25,1,1,0,0,0,0
26,2873,2018-12-12,1,0,1,0,0,0
