,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,218,5131,2015-03-17,1,0,0,0,0
1,218,5131,2015-04-07,1,0,0,0,0
2,218,5131,2015-04-08,1,1,0,0,0
3,218,5131,2015-04-14,1,1,0,0,0
4,218,5131,2015-05-12,1,1,0,0,0
5,218,5131,2015-06-09,1,0,0,0,0
6,218,5131,2015-06-10,1,0,0,0,0
7,218,5131,2015-07-07,1,0,0,0,0
8,218,5131,2015-07-08,1,0,0,0,0
9,218,5131,2015-07-14,1,0,0,1,0
10,218,5131,2015-08-04,1,0,0,0,0
11,218,5131,2015-08-11,1,0,0,0,0
12,218,5131,2015-08-18,1,0,0,0,0
13,218,5131,2015-09-01,1,1,0,0,0
14,218,5131,2015-09-08,1,0,0,0,0
15,218,5131,2015-10-06,1,0,0,0,0
16,218,5131,2015-11-03,1,0,0,0,0
17,218,5131,2015-11-10,1,1,0,0,0
18,218,5131,2015-11-17,1,1,0,0,0
19,218,5131,2015-12-01,1,1,0,0,0
20,218,5131,2015-12-08,1,1,0,0,0
21,218,5131,2015-12-08,1,1,0,0,0
22,218,5131,2015-12-15,1,1,0,0,0
23,218,5131,2015-12-15,1,0,0,0,0
24,218,5131,2016-02-29,1,0,0,0,0
