,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,1088,7751,2015-07-16,1,0,0,0,0
1,1088,7751,2015-08-13,1,0,0,0,0
2,1088,7751,2016-03-10,1,0,0,0,0
3,1088,7751,2016-04-14,1,0,0,0,0
4,1088,7751,2016-05-12,1,0,0,0,0
5,1088,7751,2016-06-09,1,0,0,0,0
6,1088,7751,2016-08-18,1,1,0,0,0
7,1088,7751,2016-09-08,1,0,0,0,0
8,1088,7751,2016-10-27,1,0,0,0,0
9,1088,7751,2016-11-10,1,0,1,0,0
10,1088,7751,2016-12-15,1,0,1,0,0
11,1088,7751,2017-02-23,1,0,0,0,0
12,1088,7751,2017-03-15,1,0,1,0,0
13,1088,7751,2017-04-06,1,0,0,0,0
14,1088,7751,2017-06-01,1,0,0,0,0
15,1088,7751,2017-06-15,1,1,0,0,0
16,1088,7751,2017-07-06,1,0,0,0,0
17,1088,7751,2017-08-17,1,1,0,0,0
18,1088,7751,2017-09-21,1,1,0,0,0
