,id_senador,fecha,citado,asistencia,falta_con_aviso,faltas_sin_aviso,con_licencia,pasaje_presidencia
0,260,2015-05-05,1,1,0,0,0,0
1,260,2015-05-13,1,1,0,0,0,0
2,260,2015-05-13,1,0,1,0,0,0
3,260,2015-05-19,1,1,0,0,0,0
4,260,2015-12-28,1,1,0,0,0,0
5,260,2015-12-28,1,1,0,0,0,0
6,260,2016-05-03,1,1,0,0,0,0
7,260,2016-05-04,1,1,0,0,0,0
8,260,2016-05-10,1,1,0,0,0,0
9,260,2016-06-08,1,1,0,0,0,0
10,260,2016-09-20,1,1,0,0,0,0
11,260,2016-09-21,1,1,0,0,0,0
12,260,2016-10-18,1,1,0,0,0,0
13,260,2016-11-01,1,1,0,0,0,0
14,260,2016-11-08,1,1,0,0,0,0
15,260,2017-06-07,1,1,0,0,0,0
16,260,2017-11-01,1,1,0,0,0,0
17,260,2017-11-07,1,1,0,0,0,0
18,260,2017-11-15,1,1,0,0,0,0
19,260,2017-12-12,1,1,0,0,0,0
20,260,2019-04-09,1,1,0,0,0,0
