,id_senador,fecha,citado,asistencia,falta_con_aviso,faltas_sin_aviso,con_licencia,pasaje_presidencia
0,7891,2015-03-18,1,1,0,0,0,0
1,7891,2015-04-15,1,1,0,0,0,0
2,7891,2015-05-05,1,1,0,0,0,0
3,7891,2015-05-13,1,1,0,0,0,0
4,7891,2015-05-19,1,0,1,0,0,0
5,7891,2015-07-01,1,1,0,0,0,0
6,7891,2015-07-07,1,1,0,0,0,0
7,7891,2015-07-08,1,1,0,0,0,0
8,7891,2015-08-05,1,1,0,0,0,0
9,7891,2015-09-08,1,1,0,0,0,0
10,7891,2015-10-06,1,1,0,0,0,0
11,7891,2015-10-07,1,1,0,0,0,0
12,7891,2015-12-08,1,1,0,0,0,0
13,7891,2015-12-22,1,1,0,0,0,0
14,7891,2015-12-22,1,1,0,0,0,0
15,7891,2016-03-16,1,1,0,0,0,0
16,7891,2016-05-24,1,1,0,0,0,0
17,7891,2016-06-15,1,1,0,0,0,0
18,7891,2016-07-13,1,1,0,0,0,0
19,7891,2016-07-20,1,1,0,0,0,0
20,7891,2016-08-24,1,1,0,0,0,0
21,7891,2016-09-20,1,1,0,0,0,0
22,7891,2016-09-21,1,1,0,0,0,0
23,7891,2016-10-12,1,1,0,0,0,0
24,7891,2016-11-01,1,1,0,0,0,0
25,7891,2016-12-07,1,1,0,0,0,0
26,7891,2017-04-04,1,1,0,0,0,0
27,7891,2017-07-11,1,1,0,0,0,0
28,7891,2017-07-12,1,1,0,0,0,0
29,7891,2017-08-02,1,1,0,0,0,0
30,7891,2017-08-08,1,1,0,0,0,0
31,7891,2017-08-09,1,1,0,0,0,0
32,7891,2017-09-18,1,1,0,0,0,0
33,7891,2017-10-11,1,1,0,0,0,0
34,7891,2017-11-01,1,1,0,0,0,0
35,7891,2017-11-07,1,1,0,0,0,0
36,7891,2017-11-15,1,1,0,0,0,0
37,7891,2017-11-22,1,1,0,0,0,0
38,7891,2018-02-21,1,1,0,0,0,0
39,7891,2018-04-03,1,1,0,0,0,0
40,7891,2018-04-17,1,1,0,0,0,0
41,7891,2018-04-18,1,1,0,0,0,0
42,7891,2018-04-24,1,1,0,0,0,0
43,7891,2018-05-02,1,1,0,0,0,0
44,7891,2018-06-05,1,1,0,0,0,0
45,7891,2018-06-06,1,1,0,0,0,0
46,7891,2018-09-25,1,1,0,0,0,0
47,7891,2018-10-24,1,1,0,0,0,0
48,7891,2018-10-25,1,1,0,0,0,0
49,7891,2018-11-22,1,1,0,0,0,0
50,7891,2018-12-11,1,1,0,0,0,0
51,7891,2018-12-12,1,1,0,0,0,0
52,7891,2018-12-19,1,1,0,0,0,0
53,7891,2019-03-12,1,1,0,0,0,0
