,id_senador,fecha,citado,asistencia,falta_con_aviso,faltas_sin_aviso,con_licencia,pasaje_presidencia
0,7604,2015-08-05,1,1,0,0,0,0
1,7604,2015-08-11,1,1,0,0,0,0
2,7604,2015-08-12,1,1,0,0,0,0
3,7604,2015-09-01,1,1,0,0,0,0
4,7604,2015-09-29,1,1,0,0,0,0
5,7604,2015-12-09,1,1,0,0,0,0
6,7604,2016-06-01,1,1,0,0,0,0
7,7604,2016-06-08,1,1,0,0,0,0
8,7604,2016-07-06,1,1,0,0,0,0
9,7604,2016-10-27,1,1,0,0,0,0
10,7604,2016-11-15,1,1,0,0,0,0
11,7604,2016-11-23,1,1,0,0,0,0
12,7604,2017-03-21,1,1,0,0,0,0
13,7604,2017-06-07,1,1,0,0,0,0
14,7604,2017-06-29,1,1,0,0,0,0
15,7604,2017-11-07,1,1,0,0,0,0
16,7604,2018-04-10,1,1,0,0,0,0
17,7604,2018-04-18,1,1,0,0,0,0
18,7604,2018-05-02,1,1,0,0,0,0
19,7604,2018-12-11,1,1,0,0,0,0
20,7604,2018-12-12,1,1,0,0,0,0
21,7604,2018-12-19,1,1,0,0,0,0
22,7604,2018-12-19,1,1,0,0,0,0
