,id_ficha,fecha,cuerpo,estado,tipo_ref,ref_id
0,125292,2015-07-01,CSS,ENTRADA,,
1,125292,2015-07-07,CSS,ENTRADA,COMISION,317.0
2,125292,2015-09-09,CSS,TRATAMIENTO,COMISION,317.0
3,125292,2016-03-09,CSS,TRATAMIENTO,COMISION,317.0
4,125292,2016-03-16,CSS,TRATAMIENTO,COMISION,317.0
5,125292,2016-03-30,CSS,TRATAMIENTO,COMISION,317.0
6,125292,2016-04-06,CSS,TRATAMIENTO,COMISION,317.0
7,125292,2016-04-06,CSS,APRUEBA,COMISION,317.0
8,125292,2016-04-13,CSS,APRUEBA,,
9,125292,2016-05-03,CRR,ENTRADA,,
10,125292,2016-05-03,CRR,ENTRADA,COMISION,75.0
11,125292,2016-06-01,CRR,TRATAMIENTO,COMISION,211.0
12,125292,2016-06-08,CRR,TRATAMIENTO,COMISION,211.0
13,125292,2016-06-15,CRR,TRATAMIENTO,COMISION,211.0
14,125292,2016-09-07,CRR,TRATAMIENTO,COMISION,211.0
15,125292,2016-09-14,CRR,TRATAMIENTO,COMISION,211.0
16,125292,2017-05-17,CRR,TRATAMIENTO,COMISION,211.0
17,125292,2017-10-11,CRR,TRATAMIENTO,COMISION,211.0
18,125292,2017-11-08,CRR,TRATAMIENTO,COMISION,211.0
19,125292,2018-04-11,CRR,TRATAMIENTO,COMISION,211.0
20,125292,2018-05-16,CRR,TRATAMIENTO,COMISION,211.0
21,125292,2018-06-06,CRR,TRATAMIENTO,COMISION,211.0
22,125292,2018-07-11,CRR,TRATAMIENTO,COMISION,211.0
