,id_senador,titulo,fecha_entrada,id_ficha,organismo
0,1044,EMPRESA SHANGDONG BAOMA FISHERY GROUP. PROYECTO MEGAPUERTO PUNTA YEGUAS (MONTEVIDEO). INFORMES,2019-03-14,142825,MEF*
1,1044,EMPRESA SHANGDONG BAOMA FISHERY GROUP. PROYECTO MEGAPUERTO PUNTA YEGUAS (MONTEVIDEO). INFORMES,2019-03-14,142825,MTOP*
2,1044,EMPRESA SHANGDONG BAOMA FISHERY GROUP. PROYECTO MEGAPUERTO PUNTA YEGUAS (MONTEVIDEO). INFORMES,2019-03-14,142825,ANP*
3,1044,EMPRESA SHANGDONG BAOMA FISHERY GROUP. PROYECTO MEGAPUERTO PUNTA YEGUAS (MONTEVIDEO). INFORMES,2019-03-14,142825,MGAP*
4,1044,EMPRESA SHANGDONG BAOMA FISHERY GROUP. PROYECTO MEGAPUERTO PUNTA YEGUAS (MONTEVIDEO). INFORMES,2019-03-14,142825,DINARA*
5,1044,EMPRESA SHANGDONG BAOMA FISHERY GROUP. PROYECTO MEGAPUERTO PUNTA YEGUAS (MONTEVIDEO). INFORMES,2019-03-14,142825,MVOTMA*
6,1044,EMPRESA SHANGDONG BAOMA FISHERY GROUP. PROYECTO MEGAPUERTO PUNTA YEGUAS (MONTEVIDEO). INFORMES,2019-03-14,142825,INSTITUTO PROMOCION INVERSION Y EXPORTACIONES BIENES Y SERVICIOS
7,1044,FOMENTO ARTÍSTICO CULTURAL. PROMOCIÓN E IMPLEMENTACIÓN. INFORMES.,2018-05-17,139767,MEC*
8,1044,INAU. CENTROS. OBRAS. CONTRATACIONES. INFORMES.,2016-10-24,132262,INAU*
9,1044,MTOP Y LIGA FOMENTO SAN LUIS (CANELONES). CONVENIO. SUSCRIPCIÓN. INFORMES.,2016-09-14,131662,MTOP*
10,1044,SAN RAMÓN Y SANTA ROSA (CANELONES). SERVICIO 911. ASISTENCIA MÉDICA. INFORMES.,2016-09-05,131445,MINISTERIO INTERIOR
11,1044,PROGRAMA SEGUIMIENTO RECIÉN NACIDOS ALTO RIESGO. PRESUPUESTO. INFORMES,2016-07-11,130678,ASSE*
12,1044,SERVICIOS MÉDICOS. INGRESOS Y EGRESOS. HOSPITAL PASTEUR. SALA EMERGENCIA. SITUACIÓN. INFORMES.,2016-07-11,130680,ASSE*
13,1044,PRESTADORES SALUD. TICKETS Y COPAGOS. INFORMES.,2016-07-11,130682,MSP*
14,1044,LAGUNA DEL CISNE (CANELONES). PROTECCIÓN. MEDIDAS CAUTELARES. INFORMES.,2016-06-06,130069,MVOTMA*
15,1044,RÍO SANTA LUCÍA. TAMBOS. EFLUENTES. MANEJO. INFORMES.,2016-05-24,129840,MGAP*
16,1044,RÍO SANTA LUCÍA. TAMBOS. EFLUENTES. MANEJO. INFORMES.,2016-05-24,129841,MVOTMA*
17,1044,GRUPO ANCAP. SANCIONES. DINAMA. APLICACIÓN. DINAMA. INFORMES.,2016-05-24,129836,ANCAP*
18,1044,AGUA POTABLE. CALIDAD. CONTROL. INFORMES.,2016-05-02,129337,MVOTMA*
19,1044,OSE. FUENTES DE AGUA. POTABILIZACIÓN. INFORMES.,2016-04-28,129315,OSE*
20,1044,PLANTAS DE ANCAP. ZONA DE INFLUENCIA. CALIDAD DE AIRE Y AGUA. INFORMES,2016-04-28,129316,ANCAP*
21,1044,PLANTAS DE ANCAP. CALIDAD DEL AIRE. AFECTACIÓN. INFORMES,2016-04-28,129317,MVOTMA*
