,id_senador,fecha,citado,asistencia,falta_con_aviso,faltas_sin_aviso,con_licencia,pasaje_presidencia
0,467,2015-03-18,1,1,0,0,0,0
1,467,2015-06-10,1,1,0,0,0,0
2,467,2015-06-17,1,1,0,0,0,0
3,467,2015-07-01,1,1,0,0,0,0
4,467,2015-10-13,1,1,0,0,0,0
5,467,2015-10-14,1,1,0,0,0,0
6,467,2015-10-20,1,1,0,0,0,0
7,467,2016-03-02,1,1,0,0,0,0
8,467,2016-04-05,1,1,0,0,0,0
9,467,2016-06-01,1,1,0,0,0,0
10,467,2016-06-08,1,1,0,0,0,0
11,467,2016-06-29,1,1,0,0,0,0
12,467,2016-09-20,1,0,1,0,0,0
13,467,2016-10-25,1,0,1,0,0,0
14,467,2016-10-27,1,1,0,0,0,0
15,467,2016-11-22,1,1,0,0,0,0
16,467,2016-11-23,1,1,0,0,0,0
17,467,2017-03-08,1,1,0,0,0,0
18,467,2017-03-14,1,1,0,0,0,0
19,467,2017-03-15,1,1,0,0,0,0
20,467,2017-05-10,1,1,0,0,0,0
21,467,2017-06-21,1,1,0,0,0,0
22,467,2017-07-04,1,1,0,0,0,0
23,467,2017-07-05,1,1,0,0,0,0
24,467,2017-07-11,1,1,0,0,0,0
25,467,2017-07-12,1,1,0,0,0,0
