,id_ficha,fecha,cuerpo,estado,tipo_ref,ref_id
0,134288,2017-04-04,CSS,ENTRADA,,
1,134288,2017-04-04,CSS,ENTRADA,COMISION,331.0
2,134288,2017-05-17,CSS,TRATAMIENTO,COMISION,331.0
3,134288,2017-06-14,CSS,TRATAMIENTO,COMISION,331.0
4,134288,2017-09-20,CSS,TRATAMIENTO,COMISION,331.0
5,134288,2017-10-04,CSS,TRATAMIENTO,COMISION,331.0
6,134288,2017-10-11,CSS,TRATAMIENTO,COMISION,331.0
7,134288,2017-12-13,CSS,TRATAMIENTO,COMISION,331.0
8,134288,2018-03-21,CSS,TRATAMIENTO,COMISION,331.0
9,134288,2018-04-11,CSS,TRATAMIENTO,COMISION,331.0
10,134288,2018-05-02,CSS,TRATAMIENTO,COMISION,331.0
11,134288,2018-05-09,CSS,TRATAMIENTO,COMISION,331.0
12,134288,2018-05-16,CSS,TRATAMIENTO,COMISION,331.0
13,134288,2018-06-13,CSS,TRATAMIENTO,COMISION,331.0
14,134288,2018-08-01,CSS,TRATAMIENTO,COMISION,331.0
15,134288,2018-11-21,CSS,APRUEBA,COMISION,331.0
16,134288,2018-12-13,CSS,APRUEBA,,
