,id_senador,fecha,citado,asistencia,falta_con_aviso,faltas_sin_aviso,con_licencia,pasaje_presidencia
0,6661,2015-10-14,1,1,0,0,0,0
1,6661,2015-12-09,1,1,0,0,0,0
2,6661,2015-12-22,1,1,0,0,0,0
3,6661,2015-12-22,1,1,0,0,0,0
4,6661,2016-03-15,1,1,0,0,0,0
5,6661,2016-03-16,1,1,0,0,0,0
6,6661,2016-04-12,1,1,0,0,0,0
7,6661,2016-04-13,1,1,0,0,0,0
8,6661,2016-05-10,1,1,0,0,0,0
9,6661,2016-05-18,1,1,0,0,0,0
10,6661,2016-06-15,1,1,0,0,0,0
11,6661,2016-06-22,1,1,0,0,0,0
12,6661,2016-07-06,1,1,0,0,0,0
13,6661,2016-07-13,1,1,0,0,0,0
14,6661,2016-09-20,1,1,0,0,0,0
15,6661,2016-09-21,1,1,0,0,0,0
16,6661,2016-11-08,1,1,0,0,0,0
17,6661,2016-11-09,1,1,0,0,0,0
18,6661,2016-12-14,1,1,0,0,0,0
19,6661,2016-12-21,1,1,0,0,0,0
20,6661,2017-03-14,1,1,0,0,0,0
21,6661,2017-05-09,1,1,0,0,0,0
22,6661,2017-05-10,1,1,0,0,0,0
23,6661,2017-06-14,1,1,0,0,0,0
24,6661,2017-06-21,1,1,0,0,0,0
25,6661,2017-08-02,1,1,0,0,0,0
26,6661,2017-08-08,1,1,0,0,0,0
27,6661,2017-08-09,1,1,0,0,0,0
28,6661,2017-08-23,1,1,0,0,0,0
29,6661,2017-09-13,1,1,0,0,0,0
30,6661,2017-09-18,1,1,0,0,0,0
