,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,1104,2873,2017-08-17,1,0,0,0,0
1,1104,2873,2017-08-17,1,0,0,0,0
2,1104,2873,2017-08-18,1,0,0,0,0
3,1104,2873,2017-08-21,1,1,0,0,0
4,1104,2873,2017-08-21,1,1,0,0,0
5,1104,2873,2017-08-22,1,1,0,0,0
6,1104,2873,2017-08-22,1,1,0,0,0
7,1104,2873,2017-08-23,1,0,0,0,0
8,1104,2873,2017-08-24,1,0,0,0,0
9,1104,2873,2017-08-24,1,0,0,0,0
10,1104,2873,2017-08-28,1,1,0,0,0
11,1104,2873,2017-08-28,1,1,0,0,0
12,1104,2873,2017-08-29,1,0,0,0,0
13,1104,2873,2017-08-29,1,1,0,0,0
