,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,1091,7751,2015-11-05,1,0,0,0,0
1,1091,7751,2015-12-03,1,0,0,0,0
2,1091,7751,2016-04-14,1,0,1,0,0
3,1091,7751,2016-06-02,1,0,0,0,0
4,1091,7751,2016-06-16,1,1,0,0,0
5,1091,7751,2016-08-18,1,0,0,0,0
6,1091,7751,2016-09-01,1,0,0,0,0
7,1091,7751,2016-09-22,1,0,0,0,0
8,1091,7751,2016-11-03,1,1,0,0,0
9,1091,7751,2016-12-08,1,0,0,0,0
10,1091,7751,2016-12-15,1,0,0,0,0
11,1091,7751,2017-04-06,1,0,0,0,0
12,1091,7751,2017-04-20,1,0,0,0,0
13,1091,7751,2017-05-04,1,0,1,0,0
14,1091,7751,2017-06-01,1,0,0,0,0
15,1091,7751,2017-08-17,1,0,0,0,0
16,1091,7751,2017-09-07,1,1,0,0,0
17,1091,7751,2017-09-21,1,0,1,0,0
