,id_senador,titulo,fecha_entrada,id_ficha,organismo
0,2965,VENEZUELA. AYUDA HUMANITARIA. GRUPO DE CONTACTO INTERNACIONAL. INFORMES.,2019-02-11,142482,MRREE*
1,2965,CUMBRE LIDERES GRUPO G20. AERONAVES OFICIALES DE RUSIA Y ARABIA SAUDITA. INGRESO AL PAIS. INFORMES.,2018-12-05,142087,MEF*
2,2965,CUMBRE LIDERES GRUPO G20. AERONAVES OFICIALES DE RUSIA Y ARABIA SAUDITA. INGRESO AL PAIS. INFORMES.,2018-12-05,142087,MINISTERIO INTERIOR
3,2965,CUMBRE LIDERES GRUPO G20. AERONAVES OFICIALES DE RUSIA Y ARABIA SAUDITA. INGRESO AL PAIS. INFORMES.,2018-12-05,142087,MDN*
4,2965,ANGIÓGRAFO. ASISTENCIAL MÉDICA DE MALDONADO. INSTALACIÓN. INFORMES.,2018-11-13,141838,MSP*
5,2965,AVION PRESIDENCIAL MULTIPROPOSITO HAWKER C29. VUELOS SANITARIOS Y OTROS. CANTIDAD. INFORMES,2018-07-31,140639,MDN*
6,2965,DEPENDENCIAS POLICIALES. ASALTOS PERÍODO 2016 A LA FECHA. INFORMES.,2018-06-12,140083,MINISTERIO INTERIOR
7,2965,CÓDIGO PROCESO PENAL. CAMPAÑA PUBLICITARIA. IMPLEMENTACIÓN. INFORMES.,2018-06-11,140073,FISCALIA GENERAL NACION
8,2965,SALAS DE CASINO. SEGURIDAD. INFORMES.,2018-05-08,139586,DIRECCION GENERAL CASINOS
9,2965,ESCUELA TÉCNICA SAN JOSÉ DE MAYO. SITUACIÓN. INFORMES.,2018-03-19,138937,ANEP*
10,2965,NIÑOS CON HIPOACUSIA. TRANSPORTE ESCOLAR. INFORMES.,2018-03-13,138868,ANEP*
11,2965,VIRUS PAPILOMA HUMANO (HPV). VACUNACIÓN. INFORMES.,2017-10-09,136985,MSP*
12,2965,PUERTOS LA PALOMA Y PUNTA DEL ESTE. EMBARCACIONES PESQUERAS. AMARRE. PESCA COSTERA. ECOSISTEMAS. INFORMES.,2017-07-24,135879,DIRECCION NACIONAL HIDROGRAFIA
13,2965,PUERTOS LA PALOMA Y PUNTA DEL ESTE. EMBARCACIONES PESQUERAS. AMARRE. PESCA COSTERA. ECOSISTEMAS. INFORMES.,2017-07-24,135879,DINARA*
14,2965,INUNDACIONES. NORTE PAÍS. MILITARES. PARTICIPACIÓN. INFORMES,2017-07-10,135639,MDN*
15,2965,PUERTO LA PALOMA (ROCHA). PROYECTO PESQUERO. INFORMES.,2017-05-30,135025,ARMADA NACIONAL
16,2965,PUERTO LA PALOMA (ROCHA). PROYECTO PESQUERO. INFORMES.,2017-05-30,135025,MRREE*
17,2965,PUERTO LA PALOMA (ROCHA). PROYECTO PESQUERO. INFORMES.,2017-05-30,135025,ANP*
18,2965,PUERTO LA PALOMA (ROCHA). PROYECTO PESQUERO. INFORMES.,2017-05-30,135025,MGAP*
