,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,927,2945,2015-04-13,1,0,0,0,0
1,927,2945,2015-05-11,1,0,0,0,0
2,927,2945,2015-05-25,1,1,0,0,0
3,927,2945,2015-06-01,1,1,0,0,0
4,927,2945,2015-06-08,1,0,0,0,0
5,927,2945,2015-06-15,1,0,0,0,0
6,927,2945,2015-07-06,1,0,0,0,0
7,927,2945,2015-07-13,1,1,0,0,0
8,927,2945,2015-07-20,1,0,0,0,0
9,927,2945,2015-07-27,1,0,0,0,0
10,927,2945,2015-08-03,1,0,0,0,0
11,927,2945,2015-08-10,1,0,0,0,0
12,927,2945,2015-08-17,1,0,0,0,0
13,927,2945,2015-08-31,1,1,0,0,0
14,927,2945,2015-09-07,1,0,0,0,0
15,927,2945,2015-09-14,1,1,0,0,0
16,927,2945,2015-09-28,1,1,0,0,0
17,927,2945,2015-10-05,1,0,0,0,0
18,927,2945,2015-10-19,1,1,0,0,0
