,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,1118,11525,2016-06-22,1,0,0,0,0
1,1118,11525,2016-06-28,1,0,0,0,0
2,1118,11525,2016-06-29,1,0,0,0,0
3,1118,11525,2016-06-30,1,0,0,0,0
4,1118,11525,2016-07-01,1,0,0,0,0
5,1118,11525,2016-07-05,1,0,0,0,0
6,1118,11525,2016-07-06,1,0,0,0,0
7,1118,11525,2016-07-07,1,0,0,0,0
8,1118,11525,2016-07-12,1,0,0,0,0
9,1118,11525,2016-07-13,1,0,0,0,0
10,1118,11525,2016-07-14,1,0,0,0,0
11,1118,11525,2016-07-15,1,0,0,0,0
12,1118,11525,2016-07-19,1,0,0,0,0
13,1118,11525,2016-07-20,1,0,0,0,0
14,1118,11525,2016-07-28,1,0,0,0,0
15,1118,11525,2016-07-30,1,0,0,0,0
16,1118,11525,2016-09-27,1,0,0,0,0
