,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,347,3157,2017-12-12,1,0,0,0,0
1,347,3157,2018-03-06,1,0,0,0,0
2,347,3157,2018-03-13,1,0,0,0,0
3,347,3157,2018-04-03,1,0,0,0,0
4,347,3157,2018-04-10,1,0,0,0,0
5,347,3157,2018-04-17,1,0,0,0,0
6,347,3157,2018-05-08,1,0,0,0,0
7,347,3157,2018-06-12,1,0,0,0,0
8,347,3157,2018-07-10,1,0,0,0,0
9,347,3157,2018-08-14,1,0,0,0,0
10,347,3157,2018-08-28,1,0,0,0,0
11,347,3157,2018-10-02,1,1,0,0,0
12,347,3157,2018-10-09,1,0,0,0,0
13,347,3157,2018-11-06,1,0,0,0,0
14,347,3157,2018-11-13,1,1,0,0,0
15,347,3157,2018-12-04,1,0,0,0,0
16,347,3157,2019-03-12,1,0,0,0,0
