,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,317,3157,2017-12-13,1,0,0,0,0
1,317,3157,2017-12-20,1,0,0,0,0
2,317,3157,2017-12-20,1,0,0,0,0
3,317,3157,2018-03-07,1,0,0,0,0
4,317,3157,2018-03-14,1,0,0,0,0
5,317,3157,2018-04-04,1,0,0,0,0
6,317,3157,2018-04-11,1,0,0,0,0
7,317,3157,2018-05-02,1,0,0,0,0
8,317,3157,2018-05-09,1,0,0,0,0
9,317,3157,2018-05-16,1,0,0,0,0
10,317,3157,2018-06-13,1,0,0,0,0
11,317,3157,2018-07-04,1,0,0,0,0
12,317,3157,2018-07-11,1,0,0,0,0
13,317,3157,2018-08-01,1,0,0,0,0
14,317,3157,2018-10-03,1,0,0,0,0
15,317,3157,2018-11-07,1,0,0,0,0
16,317,3157,2018-11-14,1,0,0,0,0
17,317,3157,2018-12-05,1,0,0,0,0
18,317,3157,2019-03-13,1,0,0,0,0
