,id_senador,titulo,fecha_entrada,id_ficha,organismo
0,3948,EXPLORACIÓN HIDROCARBUROS. PERFORACIÓN PAYSANDÚ (DPTO) INFORMES.,2017-11-06,137356,ANCAP*
1,3948,TRABAJO PEONES PRÁCTICOS Y OBREROS NO ESPECIALIZADOS. OBRAS DEL ESTADO. (LEY 18516). APLICACIÓN. INFORMES.,2017-08-15,136264,MTSS*
2,3948,FONDO ESTABILIZACIÓN ENERGÉTICA. TRANSFERENCIAS. INFORMES.,2017-07-17,135781,MEF*
3,3948,FONDO DE ESTABILIZACIÓN ENERGÉTICA. FUNCIONAMIENTO. INFORMES.,2017-07-17,135783,UTE*
4,3948,ANCAP. HORNO Nº 3 PAYSANDÚ (DPTO). INFORMES.,2017-04-07,134378,ANCAP*
5,3948,CENTROS CAIF. PARTIDAS ALIMENTACIÓN. ATRASO PAGO. INFORMES.,2016-07-27,130931,INDA*
6,3948,DOLORES (SORIANO). VIVIENDAS. PRÉSTAMOS. SUBSIDIOS. INFORMES.,2016-07-22,130870,MVOTMA*
7,3948,ANCAP. OBLIGACIONES IMPAGAS DGI. INFORMES.,2016-06-08,130176,ANCAP*
8,3948,BOYA PETROLERA JOSÉ IGNACIO. DESCARGA. PROCEDIMIENTO. INFORMES.,2015-12-04,127737,ANCAP*
9,3948,INVERSIONES. (COMAP - UNASEP). INFORMACIÓN,2015-10-23,127049,MEF*
10,3948,LABORATORIOS. IMPORTACIÓN MEDICAMENTOS. NORMATIVA SANITARIA. IRREGULARIDADES. INFORMES.,2015-08-07,125873,MSP*
11,3948,BOVINOS. BRUCELOSIS Y TUBERCULOSIS. ERRADICACIÓN. INFORMES.,2015-07-15,125512,MGAP*
12,3948,ANTEL TIENDA. PRODUCTOS. VENTAS. INFORMES.,2015-06-23,125113,ANTEL*
