,id_senador,fecha,citado,asistencia,falta_con_aviso,faltas_sin_aviso,con_licencia,pasaje_presidencia
0,5304,2015-06-03,1,1,0,0,0,0
1,5304,2015-09-09,1,1,0,0,0,0
2,5304,2015-12-02,1,1,0,0,0,0
3,5304,2016-04-06,1,1,0,0,0,0
4,5304,2016-05-03,1,0,1,0,0,0
5,5304,2016-05-17,1,1,0,0,0,0
6,5304,2016-05-18,1,1,0,0,0,0
7,5304,2016-06-15,1,1,0,0,0,0
8,5304,2016-09-20,1,1,0,0,0,0
9,5304,2016-09-21,1,1,0,0,0,0
10,5304,2016-12-07,1,1,0,0,0,0
11,5304,2017-03-15,1,1,0,0,0,0
12,5304,2017-05-10,1,0,1,0,0,0
13,5304,2017-06-21,1,1,0,0,0,0
14,5304,2017-10-18,1,1,0,0,0,0
15,5304,2017-11-15,1,1,0,0,0,0
16,5304,2017-12-06,1,1,0,0,0,0
17,5304,2018-02-06,1,0,1,0,0,0
18,5304,2018-02-07,1,1,0,0,0,0
19,5304,2018-03-14,1,1,0,0,0,0
20,5304,2018-08-07,1,1,0,0,0,0
21,5304,2018-10-25,1,1,0,0,0,0
22,5304,2018-12-12,1,1,0,0,0,0
